"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Mexico","MEX","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","54.6530303955078","69.9093170166016","","","","","","","","","","","","","","","","78.9077224731445","80.7669372558594","83.8027496337891","84.5456924438477","84.2148513793945","","87.892219543457","88.4703216552734","88.4167861938477","90.0668869018555","92.1650924682617","91.5344390869141","92.4305801391602","93.2923583984375","93.5037536621094","92.622932434082","95.118293762207","95.1764984130859","95.8753967285156","96.5216674804688","95.6034774780273","96.4706802368164","96.2517013549805","94.006591796875","97.9281234741211","94.9253463745117","97.4880828857422","96.8175735473633","98.3342819213867","97.3258285522461","","","",
"Marshall Islands","MHL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4181137084961","","79.5349884033203","","","","","","","","","","","73.1345977783203","","84.5393600463867","","","",
"Middle income","MIC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","63.4856414794922","63.2515716552734","62.3557205200195","62.1509208679199","63.6298484802246","64.8616790771484","66.5473098754883","66.2505035400391","66.4854431152344","66.061897277832","66.5389862060547","67.2594604492188","67.6142501831055","67.3617706298828","68.1827011108398","69.2876663208008","71.1728668212891","71.2783126831055","71.3872680664062","72.8007583618164","73.2260208129883","73.6064605712891","74.4771881103516","75.1029891967773","76.1927719116211","76.7327270507812","76.967529296875","76.9736480712891","76.9540100097656","76.8328628540039","79.0325927734375","77.444709777832","76.4935836791992","75.8431777954102","74.9447784423828","75.7072601318359","77.2110977172852","80.0217132568359","80.5987396240234","80.6866607666016","80.5444793701172","79.5579299926758","79.7019271850586","85.8222579956055","86.6399002075195","85.2323608398438","87.1090698242188","86.8412322998047","89.7802200317383","89.7118301391602","89.9513626098633","77.4849624633789","","",
"North Macedonia","MKD","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9565200805664","98.5313415527344","97.3755722045898","","98.4665069580078","99.1047210693359","97.1751022338867","98.5542984008789","96.3899765014648","98.4445877075195","98.7551727294922","94.7649078369141","96.6920013427734","","","","","","97.5698699951172","96.0595474243164","","","","97.5752410888672","90.9682006835938","93.4107971191406","94.7927932739258","94.3964385986328","","","",
"Mali","MLI","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","56.693660736084","","33.3785514831543","","","31.7922496795654","40.3379402160645","","36.2543487548828","37.7618713378906","","","","","","","","","","","","61.8767509460449","","70.2823181152344","60.3592796325684","73.5146865844727","74.7387313842773","70.6506576538086","","72.6241073608398","76.7805480957031","75.7179565429688","73.5777969360352","59.4187202453613","","","","","","","","","","","","","",
"Malta","MLT","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","95.0364990234375","","90.6915512084961","","","","","","","","","","","99.2803192138672","98.2190170288086","","87.3096466064453","","98.1678771972656","95.3753128051758","97.4975814819336","","98.3231582641602","97.1599731445312","97.8589401245117","","","","","96.995849609375","75.8309631347656","","96.3741989135742","95.0026473999023","99.6641235351562","97.912483215332","98.4785537719727","","","","97.7956466674805","97.2776794433594","97.1949462890625","97.0956115722656","","","",
"Myanmar","MMR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","22.3788299560547","","29.4079399108887","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1562690734863","60.5388603210449","65.6144714355469","68.5580825805664","","","","","69.232048034668","77.4507904052734","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","72.1561126708984","72.038688659668","73.4742736816406","73.4329376220703","74.2571411132812","75.7382125854492","75.2632064819336","75.5300064086914","74.3929672241211","75.7660217285156","76.4839019775391","77.767692565918","78.1204605102539","79.2237701416016","80.2210006713867","81.6220169067383","81.4994888305664","83.6667098999023","81.7016677856445","83.8645477294922","84.4763717651367","84.4109573364258","84.6453323364258","84.4341506958008","84.2048263549805","84.7695083618164","85.1516265869141","84.7935409545898","85.2205505371094","85.7804489135742","85.850212097168","84.3279037475586","83.2976913452148","82.683952331543","81.4784622192383","81.3471908569336","82.8800430297852","83.6637115478516","84.3019866943359","85.4148025512695","86.0325775146484","85.5995635986328","81.770622253418","81.6887283325195","81.8659133911133","83.3982925415039","83.576530456543","84.0003967285156","84.8274002075195","85.1445007324219","85.1914215087891","87.3246994018555","","","",
"Montenegro","MNE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3919982910156","","","","93.3415832519531","99.7658767700195","99.0650405883789","","99.8354797363281","98.6502227783203","99.9770278930664","","","",
"Mongolia","MNG","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5551605224609","92.1627426147461","86.8143615722656","89.8435287475586","89.7462310791016","91.9266662597656","90.0395278930664","92.2965698242188","91.2689819335938","","","","","","","","","","","","98.764518737793","97.6589889526367","98.5137023925781","99.2967376708984","","","","","","",
"Northern Mariana Islands","MNP","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","14.9250802993774","27.9013500213623","28.6389007568359","34.2238311767578","29.5664691925049","19.2719097137451","28.4605693817139","34.3119316101074","28.0947895050049","31.9004993438721","30.6295299530029","36.2750205993652","39.6650314331055","","","","","26.5564308166504","30.2101898193359","29.7269706726074","","","42.245059967041","38.2983894348145","41.4450187683105","41.4137916564941","35.3792991638184","33.7380905151367","26.0538196563721","29.3944606781006","30.7182197570801","30.1252994537354","32.1566886901855","","","37.2719116210938","40.7592086791992","42.6552391052246","","","","","",
"Mauritania","MRT","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8559188842773","71.3362426757812","","","65.3753814697266","57.0720901489258","56.2260894775391","61.744800567627","59.2776489257812","57.2515411376953","","","41.5742416381836","","","40.8391609191895","43.0532913208008","54.7311706542969","","82.0055236816406","","","","63.3630905151367","","","","66.4172134399414","","","","","","","","",
"Mauritius","MUS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","98.9837188720703","95.6602020263672","96.3593597412109","96.9541397094727","93.2520294189453","98.1323394775391","95.9167633056641","97.1996231079102","97.594970703125","96.9314270019531","","","","","98.5660629272461","98.8424606323242","97.8474197387695","97.8330917358398","97.8069686889648","98.522346496582","97.6241912841797","96.2895584106445","98.9699630737305","97.2991561889648","95.921760559082","98.1858520507812","97.0304412841797","97.6518325805664","97.543212890625","97.6111373901367","98.8687591552734","95.571662902832","97.1291809082031","95.5488815307617","97.3735809326172","94.326171875","96.5650405883789","98.3394393920898","","","","",
"Malawi","MWI","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","32.628490447998","35.3601684570312","25.6040306091309","27.1260509490967","25.2646903991699","25.416690826416","33.1296997070312","28.7780494689941","29.9643096923828","24.1201000213623","27.4749202728271","36.0898017883301","38.8254890441895","51.0889205932617","35.7366600036621","45.8416481018066","42.2153701782227","36.966609954834","47.4246406555176","38.5723991394043","27.7255306243896","","26.5439205169678","","","","33.8354415893555","","30.9746208190918","","","32.3340606689453","35.9680595397949","34.8993911743164","57.3492889404297","41.7354888916016","53.5944900512695","51.5504493713379","47.71630859375","59.3935508728027","54.6252288818359","","","","","","","","","","","",
"Malaysia","MYS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","95.7408294677734","95.1402206420898","96.3158798217773","96.8702087402344","96.4081268310547","","","96.3651504516602","95.7812118530273","95.8403015136719","96.6384124755859","","95.6846771240234","","","","","","","","","","96.7824325561523","","","100","99.8652420043945","","","","","","","94.6925430297852","92.3962631225586","","97.3129501342773","93.3860321044922","91.713249206543","98.8079071044922","97.594108581543","","","","",
"North America","NAC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.811149597168","88.7860565185547","88.7915496826172","88.774528503418","88.7582702636719","88.7426910400391","88.7208099365234","88.693229675293","88.6611785888672","88.6513214111328","88.6054534912109","88.5662689208984","88.6223678588867","88.6428604125977","88.6501693725586","88.6723022460938","88.7067337036133","88.7046432495117","88.7191696166992","88.7544479370117","88.7502212524414","88.7951278686523","88.7944030761719","88.8214569091797","85.8441772460938","82.612419128418","82.5637588500977","","",
"Namibia","NAM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0090103149414","","76.6904525756836","","","","78.5386734008789","76.1477584838867","84.169921875","","","85.0935821533203","78.1159591674805","78.8696975708008","80.2247314453125","","","85.2722778320312","87.0450134277344","","","92.1751327514648","","","","","86.9576416015625","","","","","","","",
"New Caledonia","NCL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","85.2364120483398","90.9603500366211","70.9506072998047","96.2837600708008","","94.2416534423828","93.373420715332","94.1682586669922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","46.8928909301758","51.4112892150879","51.1049880981445","51.2951583862305","60.1371994018555","62.6960792541504","68.6701278686523","","","","","","","","","","","","67.6967010498047","75.5241317749023","59.5942687988281","66.4243316650391","","","63.6670303344727","67.9094619750977","64.6361618041992","59.0150299072266","54.2917709350586","67.0327835083008","62.7917289733887","64.9292602539062","67.7773818969727","","","66.9164428710938","75.6718063354492","63.5905685424805","60.443431854248","66.8733825683594","","58.5522918701172","65.6641006469727","","","","","","","","61.7885093688965","62.1659202575684","","",
"Nigeria","NGA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.2927093505859","","","","","72.7714920043945","80.376953125","50.4487991333008","45.557559967041","79.4449996948242","66.5838317871094","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","32.3521385192871","24.4200706481934","30.2133407592773","","","","31.8138999938965","29.6099491119385","23.3390808105469","42.3770904541016","","","39.5508689880371","24.6258201599121","44.8934211730957","22.3013095855713","40.1521797180176","41.625358581543","","","","","54.251651763916","54.973331451416","44.9322700500488","","","","","50.3674011230469","56.182918548584","66.4778137207031","55.1228294372559","58.4970092773438","53.6875190734863","54.621711730957","48.1539688110352","52.4883613586426","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","96.7751007080078","97.0769805908203","97.2393569946289","97.9834899902344","98.8552474975586","98.1840133666992","97.9127578735352","98.2875671386719","98.9634780883789","99.0353012084961","96.9552612304688","97.345573425293","96.7901611328125","96.0726776123047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","98.9722595214844","99.2982711791992","97.2773895263672","99.4830322265625","99.2606201171875","98.6846084594727","99.7888107299805","99.284797668457","99.7552795410156","","","99.3236083984375","99.9358596801758","99.5056762695312","99.1393814086914","99.075569152832","99.4138793945312","99.3570709228516","99.6654281616211","99.0363922119141","","","","","","98.2409896850586","99.4995193481445","99.2691879272461","99.7047882080078","98.5140762329102","99.8506622314453","99.8039093017578","99.4461288452148","98.7952728271484","99.0853500366211","99.0319519042969","98.8544235229492","99.0676574707031","99.6515121459961","","99.7641220092773","99.5303192138672","99.5050277709961","98.804573059082","99.0886001586914","99.4794769287109","99.6957702636719","99.3519821166992","98.7707214355469","","","",
"Nepal","NPL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7386016845703","","","","","","","","62.5118408203125","","","67.4051971435547","64.9583511352539","67.0336074829102","","","63.7369117736816","","","","","55.913330078125","61.8891181945801","71.7382125854492","78.2974090576172","73.4071426391602","","","","","","","","",
"Nauru","NRU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","84.1032180786133","83.7925186157227","83.7162780761719","83.0708312988281","83.3071517944336","84.0289764404297","86.0320129394531","85.5137786865234","86.7792587280273","86.1644287109375","86.2942504882812","86.8437805175781","88.4820098876953","88.7377700805664","89.0101623535156","89.4995193481445","89.2224884033203","88.7351531982422","88.9765777587891","88.2127990722656","89.1320266723633","90.288330078125","89.2869033813477","89.8320388793945","89.9791793823242","91.2227020263672","90.8294906616211","90.968147277832","91.5568695068359","91.3426513671875","91.0650024414062","91.8588485717773","92.5436172485352","92.8190383911133","93.3573303222656","93.7215728759766","93.8938827514648","93.2884368896484","93.5669326782227","94.0001831054688","93.847297668457","93.4898376464844","92.6077270507812","93.8428268432617","93.7649612426758","94.1847610473633","95.1489791870117","94.9620132446289","95.5100784301758","95.3656921386719","94.869743347168","93.5169830322266","93.4833602905273","","",
"Oman","OMN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","24.7519702911377","57.7583618164062","","60.9211006164551","51.2527389526367","","","","79.6579818725586","82.9479827880859","91.8938598632812","86.7150421142578","85.8487777709961","88.6345901489258","88.8593521118164","88.4177398681641","","90.4089736938477","","92.9474716186523","93.4540100097656","93.8776931762695","93.470947265625","92.4700317382812","92.2874603271484","92.1072769165039","95.3265991210938","95.5337600708008","97.3520965576172","","","","","","","","","95.1103515625","98.2415466308594","","98.5734100341797","98.3361587524414","98.4711685180664","","98.8489379882812","99.3010101318359","96.3884429931641","98.7861862182617","99.4374618530273","","",
"Other small states","OSS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","59.8571701049805","61.8038711547852","64.0426406860352","68.1548919677734","62.491039276123","61.3708915710449","62.7907218933105","63.3922996520996","64.9076309204102","66.7273635864258","67.2513427734375","67.3227920532227","66.9916687011719","66.763542175293","69.1777420043945","69.0259323120117","70.846549987793","69.249397277832","69.5018692016602","70.2108535766602","70.4662475585938","68.8252105712891","70.4027862548828","75.471809387207","73.6725769042969","71.3391723632812","72.2931289672852","73.5643692016602","72.2776565551758","72.2553405761719","72.735969543457","71.4476089477539","73.7696914672852","72.2025909423828","72.0992202758789","72.2739715576172","70.4628677368164","72.7722396850586","72.4715728759766","72.2750625610352","71.7126770019531","73.7412414550781","72.3028106689453","74.5948486328125","74.4002838134766","74.9438095092773","75.2761077880859","75.7376937866211","76.0479202270508","75.7864685058594","75.2941818237305","75.6523895263672","75.5011978149414","","",
"Pakistan","PAK","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3636932373047","","","","59.8198509216309","58.8606605529785","50.9544715881348","61.2874412536621","60.8554306030273","74.8208465576172","","75.0952835083008","","66.5066833496094","70.6304092407227","","","","","","",
"Panama","PAN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","85.4189987182617","78.9945297241211","77.7230529785156","77.4858093261719","76.4941482543945","78.655891418457","82.201789855957","78.9861602783203","76.7244262695312","75.354850769043","75.933708190918","80.1431427001953","76.3603820800781","82.8429183959961","79.7243423461914","83.324348449707","80.8885803222656","74.533332824707","81.3459396362305","","","","","","","","","","","90.5128479003906","86.9948120117188","89.2788619995117","","","82.792236328125","86.4375228881836","88.8678131103516","85.7180404663086","87.9460067749023","93.8219909667969","95.8385391235352","","","86.8950576782227","","","","","","","","96.4745407104492","66.8515777587891","","",
"Peru","PER","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","66.3081512451172","53.896671295166","63.7672004699707","68.0959091186523","","","","","","","","","","","","72.5888824462891","","","","","","84.9431228637695","81.7548828125","80.4578323364258","76.7653274536133","","83.688117980957","84.9451522827148","83.9068984985352","89.5678176879883","82.1506576538086","87.5698394775391","90.9920272827148","80.6875991821289","72.6734008789062","","91.9978637695312","","","93.1110916137695","","","","94.9071731567383","98.1380615234375","97.587516784668","","",
"Philippines","PHL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","68.4066925048828","71.1591033935547","69.679817199707","69.9196701049805","74.9334335327148","77.0046310424805","70.247428894043","","","","","","","","","","75.9112777709961","","","79.848518371582","78.5019226074219","77.2766189575195","77.4358596801758","75.4391479492188","78.4259185791016","80.1233825683594","79.9754028320312","","","","","","","","95.2023162841797","","98.8912506103516","97.9201965332031","","","","","",
"Palau","PLW","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","63.92919921875","57.9417190551758","60.7045707702637","45.1747283935547","51.9256286621094","60.3714294433594","","","52.3207511901855","53.0658912658691","53.5651893615723","54.4552803039551","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.749153137207","99.5094909667969","98.7925415039062","98.5889205932617","97.7603073120117","97.8756637573242","97.9974670410156","98.2876129150391","94.3692474365234","99.5956802368164","99.4494018554688","","","100","","","",
"Pre-demographic dividend","PRE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","58.3668785095215","59.2678298950195","61.3328895568848","62.2803192138672","61.3050384521484","62.8663711547852","64.2074432373047","62.8981094360352","63.2422103881836","62.8613014221191","62.8925094604492","64.6315536499023","63.9370498657227","63.8591995239258","64.726692199707","65.1404800415039","65.1172714233398","64.4078979492188","63.7906799316406","64.0240936279297","63.081859588623","64.3435821533203","63.1843299865723","62.1468696594238","62.573371887207","60.9503784179688","61.685920715332","62.035888671875","62.9523506164551","63.511531829834","64.3127822875977","62.9506301879883","61.1509895324707","59.9822616577148","61.3566818237305","56.3978385925293","57.2589912414551","62.2394714355469","57.9367904663086","56.493968963623","59.5019912719727","57.913459777832","58.6714210510254","59.177978515625","60.0946311950684","59.5467796325684","60.4661293029785","61.6330986022949","62.2108116149902","62.5819282531738","62.2679901123047","","","",
"Puerto Rico","PRI","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6206512451172","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","56.1698608398438","61.3718490600586","66.2029037475586","67.327018737793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8770523071289","","100","","","","",
"Paraguay","PRY","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","41.5312385559082","40.6341285705566","37.6710090637207","45.4526786804199","45.7686386108398","47.5564804077148","","","50.7794303894043","50.3418388366699","52.3363418579102","52.3269996643066","53.0720100402832","50.678050994873","52.9803581237793","56.4159317016602","58.447208404541","59.8342094421387","64.6921920776367","67.8893585205078","70.6863098144531","66.7074279785156","69.0017471313477","74.1984100341797","","76.1034317016602","73.855583190918","75.6671524047852","","","78.447868347168","78.7060165405273","86.4050216674805","77.9781494140625","80.3305969238281","81.0461120605469","80.2502670288086","83.8739318847656","82.9334411621094","85.9136276245117","","","","","","","","","","97.4189910888672","97.2983169555664","","",
"West Bank and Gaza","PSE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9677886962891","99.8285903930664","","","98.0856323242188","99.2699279785156","98.0753402709961","98.1922836303711","98.279899597168","96.7452011108398","","98.3753967285156","","","","","98.6920623779297","98.8023376464844","","","98.2970962524414","","","95.7363433837891","99.33203125","98.5826416015625","99.6115798950195","99.4334564208984","","",
"Pacific island small states","PSS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","84.8731918334961","83.2651672363281","82.0533981323242","82.9782562255859","84.8978729248047","83.279182434082","82.9909362792969","83.9329833984375","83.407356262207","82.7565689086914","82.2137222290039","81.4699020385742","80.8868179321289","79.4939804077148","79.0058898925781","80.5177764892578","81.0972366333008","76.339111328125","80.7283706665039","81.6413497924805","81.5999526977539","78.9704513549805","82.3367004394531","81.5063095092773","82.4085922241211","83.1482696533203","82.4325485229492","82.3714218139648","82.1548919677734","82.9839172363281","80.9384994506836","81.5328369140625","82.5686874389648","81.878791809082","85.1012420654297","82.3713531494141","84.720100402832","86.1180419921875","80.8244171142578","76.6427383422852","81.3332901000977","79.254150390625","78.2078628540039","","","","",
"Post-demographic dividend","PST","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","92.4066696166992","92.4452972412109","92.5879287719727","92.8513031005859","93.1905670166016","93.1843109130859","93.1483001708984","93.6370315551758","93.7570266723633","93.6525421142578","93.4705810546875","93.2830429077148","93.272331237793","93.1295013427734","93.3584671020508","93.3397216796875","93.3347091674805","93.0851516723633","93.2444610595703","93.0612335205078","93.6716918945312","94.0139770507812","94.1155700683594","94.0882186889648","93.9430999755859","93.7542266845703","93.510871887207","93.6195907592773","93.8251495361328","93.8156814575195","93.9259567260742","93.9477462768555","94.0400924682617","94.0507888793945","94.1187515258789","94.1498489379883","94.0274887084961","93.8413696289062","93.9010772705078","93.8116607666016","93.7752304077148","93.8465423583984","93.8732376098633","93.9030380249023","92.9294509887695","93.9387588500977","94.2055892944336","94.3126907348633","94.3906021118164","94.3676986694336","93.3022232055664","91.7437896728516","91.6983108520508","","",
"French Polynesia","PYF","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","94.6939086914062","87.2159805297852","93.7747497558594","91.8823318481445","87.6294021606445","93.0396728515625","84.2134628295898","91.3965911865234","91.7076416015625","91.3536987304688","","","93.3656768798828","97.3389129638672","","","","","90.3894805908203","","","93.2674026489258","98.4565200805664","96.2695083618164","99.2035064697266","","","","","","","","","","85.0273895263672","","96.7604370117188","","","","","96.18505859375","","","","95.3088073730469","97.9543991088867","87.2455673217773","94.5834274291992","84.6809310913086","93.9595108032227","","","",
"Romania","ROU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.0101318359375","","","93.205322265625","","","","","","95.8310012817383","96.3538208007812","94.6790084838867","96.2892303466797","95.4581909179688","95.7842330932617","95.3886489868164","94.21875","","93.5372924804688","94.3998489379883","97.058723449707","95.0125427246094","94.2797927856445","","","","","","","94.3811721801758","95.4230804443359","95.8911666870117","96.239372253418","","","",
"Russian Federation","RUS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9458999633789","","","","","","","","","","","","","","","","","","","97.4663314819336","100","97.6099472045898","","","99.2900390625","","","","","","",
"Rwanda","RWA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","25.869010925293","30.8030109405518","29.4346103668213","34.8055191040039","","46.2734107971191","","","71.3019790649414","78.3247604370117","64.1595993041992","48.3724098205566","54.1691093444824","56.3127517700195","56.7306213378906","61.8703384399414","59.6177787780762","59.0987281799316","51.7239608764648","50.3711318969727","49.1742782592773","","","","","","","","","30.9728107452393","30.4130001068115","37.3280296325684","32.2961616516113","","","","","40.1271705627441","38.9702301025391","","37.5553512573242","38.6631011962891","38.9373588562012","48.391429901123","61.1711387634277","63.0407981872559","59.7520904541016","71.3153533935547","","","","","","",
"South Asia","SAS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","36.3292083740234","35.6380081176758","35.6258697509766","35.7278785705566","36.7281303405762","37.9410095214844","38.8844604492188","40.251838684082","41.4371109008789","42.6302299499512","43.2455101013184","44.5729103088379","46.1193618774414","47.510570526123","49.0767784118652","50.6122093200684","52.3224983215332","58.669979095459","58.8573684692383","58.5173187255859","58.3279418945312","58.020191192627","57.8223114013672","57.6625785827637","57.5401916503906","58.5155487060547","59.4844398498535","60.4326095581055","61.1810493469238","62.4243507385254","61.329288482666","65.1613464355469","66.2972106933594","67.4163513183594","68.6497802734375","67.5726318359375","68.9974822998047","70.4712600708008","71.7720489501953","73.2262420654297","73.3133392333984","75.4699325561523","76.3421478271484","79.046989440918","86.8215484619141","86.392578125","80.6075973510742","85.2781066894531","82.540641784668","91.1566696166992","90.9814224243164","91.5622482299805","62.7327613830566","","",
